id,name,level,hot,area,num,price,info,address,image_url
822,阿图什怪柳林景区,,0.0,[新疆·克孜勒苏柯尔克孜·阿图什],35,38.0,身处此境，仿佛进入“仙境”一般,地址：新疆克州阿图什市130公里哈拉峻乡阿图什怪柳林景区,http://img1.qunarzz.com/sight/p0/1803/c6/c65710bea067d78da3.img.png_280x200_36957f91.png
823,澳门励庭海景酒店珀克餐厅,,0.0,[澳门·澳门·渔人码头],96,128.0,拥有优雅舒适的环境和浓厚的东欧文化气息,地址：澳门渔人码头励庭海景酒店阁楼珀克餐厅,http://img1.qunarzz.com/sight/p0/1807/6d/6d617a82599ccfaa3.img.jpg_280x200_ba651164.jpg
824,巴黎人剧场《梦幻巴黎》歌舞表演,,0.0,[澳门·澳门],40,609.0,美妙绝伦的歌舞剧，带来愉快的视听享受,地址：澳门巴黎人酒店5楼巴黎人剧场,http://img1.qunarzz.com/sight/p0/1803/c8/c86979cad5d7a019a3.img.jpg_280x200_5cd32818.jpg
825,澳门送关服务,,0.0,[澳门·澳门],36,25.0,24小时贴心服务，方便快捷，送游客出关,地址：澳门特别行政区,http://img1.qunarzz.com/sight/p0/201309/23/9272512bf6889d42c8d65eac.jpg_280x200_5285cc46.jpg
826,大三巴牌坊,,1.0,[澳门·澳门·澳门半岛],70,25.0,澳门具有代表性的名胜古迹,地址：澳门特别行政区澳门半岛耶稣会纪念广场圣保罗大教堂前,http://img1.qunarzz.com/sight/p0/201305/30/1728794e4086bc5cc8d65eac.jpg_280x200_31be650c.jpg
827,南湾,,0.7,[香港·香港·香港岛],0,0.0,优美的孤度，迤逦在眼前,地址：香港岛南湾,http://img1.qunarzz.com/sight/p0/201312/04/4d6a7b1894ddc795710f17800f44e820.jpg_280x200_a1250e69.jpg
828,皇岗口岸至香港跨境巴士,,0.0,[香港·香港],0,0.0,方便又快捷的交通方式,地址：香港香港岛,http://img1.qunarzz.com/sight/p0/1808/ae/ae1b9e0730e93989a3.water.jpg_280x200_cc6ce028.jpg
829,Root 98 Grab'n'Go-香港国际机场,,0.0,[香港·香港],91,50.0,当地精选健康食材制作，提供优质饮食选项。,地址：香港国际机场一号客运大楼(非禁区)5楼接机大厅B,http://img1.qunarzz.com/sight/p0/1903/67/67dd0e15e761cf88a3.img.jpg_280x200_3ca4bdfe.jpg
830,艺园,,0.0,[澳门·澳门·澳门半岛],0,0.0,艺园于一九九九年十二月九日开幕，由葡京酒店对开处一直至世贸中心后，占地宽广。园内设有三组不同风格的喷泉、七座具有不同色彩,地址：澳门特别行政区澳门半岛友谊大马路,http://img1.qunarzz.com/sight/p0/201304/01/5dd0e0991bad95c3c8d65eac.jpg_280x200_6cb37e17.jpg
831,十六浦主题公园,,0.0,[澳门·澳门·澳门半岛],0,0.0,塑造了优美宜人的城市步行空间,地址：澳门半岛内港巴素打尔古街,http://img1.qunarzz.com/sight/p0/201304/01/4a3e434810f4e57fc8d65eac.jpg_280x200_b9f349b6.jpg
832,百味馆（百老汇店）,,0.0,[澳门·澳门],47,15.8,澳门百老汇,地址：澳门百老汇澳门路氹莲花海滨大马路 百老汇美食街H-G004-G005,http://img1.qunarzz.com/sight/p0/1904/b6/b63b63938ed98c67a3.water.jpg_280x200_89b69319.jpg
833,圣方济各教堂,,0.72,[澳门·澳门·澳门半岛],0,0.0,建于一九三八年，其设计以澳门主要教堂的巴罗克式为主。圣堂外墙以奶白色为主，还有椭圆形的窗户及钟楼。在圣堂的前面还建有于一,地址：澳门澳门半岛,http://img1.qunarzz.com/sight/p0/201303/01/df977ff9a2c47a00c8d65eac.jpg_280x200_d7a03c62.jpg
834,友谊大桥,,0.0,[澳门·澳门·澳门半岛],0,0.0,澳门“友谊大桥”，工程原称新澳凼大桥，1994年初建成通车。位于旧大桥（嘉乐庇总督大桥）以东，连接澳门半岛新口岸水塘北角,地址：澳门澳门半岛,http://img1.qunarzz.com/sight/p0/201301/16/7cdbb32c6a26f1b793835fbb.jpg_280x200_e5800aa9.jpg
835,吐鲁番台藏塔遗址,,0.0,[新疆·吐鲁番],53,276.6,高昌三国时期的佛教建筑,地址：新疆维吾尔自治区吐鲁番市三堡乡尤喀买里村,http://img1.qunarzz.com/sight/p0/1512/d8/d885fd9663b7726990.img.jpg_280x200_78ade5fd.jpg
836,香港海事博物馆,,0.0,[香港·香港],86,14.0,香港海事的记忆,地址：香港中西区中环8号码头,http://img1.qunarzz.com/sight/p0/1604/6f/6ff29fe4b642aeb990.water.jpg_280x200_03677e91.jpg
837,二龙喉公园,,0.76,[澳门·澳门·澳门半岛],0,0.0,二龙喉公园位于澳门繁市中，士多纽拜斯大马路，松山之西麓，交通方便。早期这公园座落于二龙喉皇宫的范围内，而这所皇宫是一位葡,地址：澳门士多鸟拜斯大马路,http://img1.qunarzz.com/wugc/p97/201206/08/fd60bec30ad0aa2b93835fbb.jpg_280x200_930e51e9.jpg
838,龙环葡韵住宅式博物馆,,0.7,[澳门·澳门·凼仔岛],86,380.0,馆内珍藏着十九世纪末期的富有特式的家具,地址：澳门凼仔海边马路市政分园对落,http://img1.qunarzz.com/sight/p0/1612/9f/9fbff10f05ef3b94a3.water.jpg_280x200_b07ca69a.jpg
839,铜锣湾,,0.0,[香港·香港·香港岛],53,68.0,买手们的天堂，购物狂扫货的必去之处,地址：香港特别行政区香港岛北岸,http://img1.qunarzz.com/sight/p0/1412/c0/b692514c40432f13a62fb993096c880f.water.jpg_280x200_ac1f412f.jpg
840,喀赞其民俗旅游区,3A景区,0.0,[新疆·伊犁·伊宁市],48,168.0,反映原生态维吾尔民俗风情，伊宁的形象窗口,地址：新疆伊犁哈萨克自治州伊宁市南市区,http://img1.qunarzz.com/sight/p0/1702/59/59a39d3e7a297dbda3.water.jpg_280x200_4911c90c.jpg
841,阔克苏大峡谷,,0.0,[新疆·伊犁·喀拉峻],64,155.0,生态和人文相互辉映，壮丽与秀美并存,地址：新疆维吾尔自治区特克斯县内南部天山之中,http://img1.qunarzz.com/sight/p0/201402/07/b3d5b6e2a20efc69cc7665388c3258fc.jpg_280x200_ab533a46.jpg
842,柳树王景区,,0.0,[新疆·喀什·岳普湖县],67,18.0,千年柳树王,地址：新疆喀什市岳普湖县巴依阿瓦提乡,http://img1.qunarzz.com/sight/p0/201305/31/a0ef75f9da791d22c8d65eac.jpg_280x200_4525d75f.jpg
843,罗布人村寨,4A景区,0.72,[新疆·巴音郭楞·库尔勒市],140,39.0,涉沙海深处，看大漠风光，听驼铃遗韵,地址：新疆库尔勒巴音西路林业局53号,http://img1.qunarzz.com/sight/p0/1505/27/27029751f47df742.water.jpg_280x200_2c172b9f.jpg
844,中港通巴士香港市区至珠海长隆,,0.0,[广东·珠海],52,125.0,中港通巴士香港市区至珠海长隆,地址：广东省珠海,http://img1.qunarzz.com/sight/p0/201304/17/f3b5735b997d5059c8d65eac.jpg_280x200_67aceb6c.jpg
845,温宿大峡谷,3A景区,0.0,[新疆·阿克苏地区·温宿县],18,83.0,一个新近发现、还未正式开发的大峡谷,地址：新疆阿克苏市温宿县境内天山山脉中段南麓前山区博孜敦柯尔克孜民族乡境内,http://img1.qunarzz.com/sight/p0/201301/18/a88d6d13e79fef1893835fbb.jpg_280x200_b44e0edd.jpg
846,香港送关服务,,0.0,[香港·香港],14,15.0,您出行的好帮手,地址：香港特别行政区,http://img1.qunarzz.com/sight/p0/201308/09/58dc03a32e063348c8d65eac.jpg_280x200_46beeb2d.jpg
847,WATERTOURS维港游,,0.0,[香港·香港],8,159.0,乘坐观光船，以不同的角度欣赏维港景致,地址：香港维多利亚港,http://img1.qunarzz.com/sight/p0/1612/e1/e1552071cf8c88c9a3.water.jpg_280x200_d664c639.jpg
848,香港天际100观景台,,0.0,[香港·香港·油尖旺],194,99.5,海拔393米高处，360度鸟瞰香港景色,地址：香港特别行政区油尖旺区柯士甸道九龙西1号环球贸易广场100f,http://img1.qunarzz.com/sight/p0/1409/28/e727416ea984322fa12c36dff476d60c.jpg_280x200_c912f0f9.jpg
849,天山,,1.0,[新疆·哈密·哈密市],0,0.0,心旷神怡、流连忘返,地址：新疆哈密地区东天山北坡,http://img1.qunarzz.com/sight/p0/1411/69/d74f80a75348419117e2ef97c5f6d9cd.water.jpg_280x200_034ded76.jpg
850,福乐智慧园,,0.0,[新疆·喀什·喀什市],0,0.0,福乐智慧，维吾尔族古典长诗。 以喀什噶尔为中心的喀喇汗王朝，在木萨。阿尔斯兰汗在位年代，已经为经济和文化的繁荣奠定了厚实,地址：新疆喀什地区喀什市体育路,http://img1.qunarzz.com/sight/p0/201403/10/3d052346f0a0ece9eed46d7cbdf28a8c.jpg_280x200_d99c4d9d.jpg
851,驼铃梦坡沙漠公园,4A景区,0.7,[新疆·克拉玛依·克拉玛依区],0,0.0,沙漠原始粗犷、一望无垠，天然荒漠植物园,地址：新疆克拉玛依准噶尔盆地古尔班通古特沙漠南缘,http://img1.qunarzz.com/sight/p0/201402/20/f435644ca1357475b28207675a6055e0.jpg_280x200_c2645966.jpg
852,三号矿坑,,0.0,[新疆·阿勒泰·阿勒泰市],4,75.0,中外地质学者心目中的“麦加”,地址：新疆阿勒泰市富蕴县可可托海镇,http://img1.qunarzz.com/sight/p0/201304/17/f3b5735b997d5059c8d65eac.jpg_280x200_67aceb6c.jpg
853,澳门粤通船务海上游,,0.0,[澳门·澳门·澳门半岛],92,176.0,吹吹风、聊聊天、看看风景、吃吃自助餐,地址：澳门内港12号码头（万事发酒店向前行50米）,http://img1.qunarzz.com/sight/p0/201312/05/247cee871c9bf3bdf7901b8540a728ab.jpg_280x200_a8098c13.jpg
854,金莲花广场,,0.78,[澳门·澳门·澳门半岛],65,168.0,具有繁荣昌盛寓意的广场,地址：澳门新口岸高美士街、毕士达大马路及友谊大马路之间。,http://img1.qunarzz.com/sight/p0/1801/2e/2e7f975ac5b336aaa3.water.jpg_280x200_668ad17a.jpg
855,澳门十六浦索菲特大酒店餐饮,,0.0,[澳门·澳门·澳门半岛],10,125.0,将一天的烦恼与压力抛之脑后,地址：澳门内港巴素打尔古街,http://img1.qunarzz.com/sight/p0/201307/11/87f994edeff5138ac8d65eac.jpg_280x200_33615089.jpg
856,新濠影汇蝙蝠侠,,0.0,[澳门·澳门·新濠影汇],84,90.0,侠影飞凡，感官极限,地址：澳门新濠影汇二楼,http://img1.qunarzz.com/sight/p0/1704/79/79d3356c9c54d864a3.water.jpg_280x200_42363dc9.jpg
857,探险世界,,0.72,[香港·香港·香港迪士尼乐园],0,0.0,满眼尽是奇美和教人惊喜的景物,地址：香港特别行政区大屿山迪士尼乐园,http://img1.qunarzz.com/sight/p48/201211/01/a003b96db43657b593835fbb.jpg_280x200_1baf08a9.jpg
858,半岛酒店商场,,0.0,[香港·香港·尖沙咀],0,0.0,半岛酒店（The,地址：香港九龙尖沙咀梳士巴利道22号,http://img1.qunarzz.com/sight/p0/1501/6e/6e0e2ef56dc30ccc.water.jpg_280x200_88cf60eb.jpg
859,莲香居,,0.0,[香港·香港],34,79.0,香港传统、道地、具有港味的饮茶选择,地址：上环德辅道西46-50号2-3楼,http://img1.qunarzz.com/sight/p0/1904/b4/b4a839f7b480c779a3.img.jpg_280x200_cf4b4e0b.jpg
860,九澳七苦圣母小堂,,0.7,[澳门·澳门·路环岛],0,0.0,痛苦之母天主堂即苦圣母小七堂,地址：澳门路环岛九澳圣母马路,http://img1.qunarzz.com/wugc/p182/201206/21/5c92d163e946491693835fbb.jpg_280x200_405381ad.jpg
861,澳门历史文化街,,0.0,[澳门·澳门·澳门半岛],0,0.0,到澳门旅游必到的景点,地址：澳门特别行政区澳门半岛,http://img1.qunarzz.com/sight/p0/1503/2a/2a4635206f242217.water.jpg_280x200_cf8b8c23.jpg
862,澳门金沙,,0.0,[澳门·澳门],91,84.0,澳门金沙位于蒙地卡罗前地，有酒店、娱乐、餐饮、购物等，金沙酒店提供200余间套房，设施先进，装潢华丽，配备高端家俱。除酒,地址：澳门蒙地卡罗前地203号澳门金沙酒店,http://img1.qunarzz.com/sight/p0/1903/b9/b9dc34ec7324c6eba3.water.jpg_280x200_9bbc0d67.jpg
863,澳门赛马会,,0.7,[澳门·澳门·凼仔岛],0,0.0,澳门赛马会的设备先进，其管理人员、骑师和出赛马匹均来自世界各地，符合国际水准。会内设有空调看台和会员专用厢房。无论是否会,地址：澳门氹仔柯维纳马路,http://img1.qunarzz.com/sight/p95/201211/08/aa562fc3a30f7bcf93835fbb.jpg_280x200_de6f983c.jpg
864,土地暨自然博物馆,,0.0,[澳门·澳门·石排湾公园],0,0.0,展品都会令人感到新奇和有趣,地址：澳门路环岛路环石排湾郊野公园内,http://img1.qunarzz.com/sight/p0/201304/01/e482f12d74dd4f4ec8d65eac.jpg_280x200_247309ca.jpg
865,细君公主墓,,0.0,[新疆·伊犁·昭苏县],47,18.0,塞塘渡鹤影，冷月葬花魂,地址：新疆省伊犁市哈萨克自治州昭苏县夏塔乡,http://img1.qunarzz.com/sight/p0/1603/cb/cba0180a4651fda090.water.jpg_280x200_33ca998e.jpg
866,香港仔避风塘,,0.0,[香港·香港·新界],32,498.0,优美宁静的渔村，世世代代的水上人,地址：香港岛香港仔与鸭脷洲之间海面,http://img1.qunarzz.com/sight/p0/1501/57/57667e9a8b2f4f79.water.jpg_280x200_2c158a95.jpg
867,石排湾公园,,0.7,[澳门·澳门·路环岛],0,0.0,位于澳门路环岛西北的石排湾公路旁，占地约二十万平方米，此公园前身为一座农庄，在四十年代其间，曾为耶稣会修士们在该庄围培育,地址：澳门特别行政区路环岛石排湾马路,http://img1.qunarzz.com/sight/p0/201302/25/c504fd10f27a5a14c8d65eac.jpg_280x200_a4f36d8c.jpg
868,广州至澳门珠海往返直通车,,0.0,[广东·广州],4,48.0,广州到澳门、珠海有直达车哦,地址：广东省广州市澳门珠海拱北口岸,http://img1.qunarzz.com/sight/p0/201309/13/f926d30c77467c39c8d65eac.jpg_280x200_6e065b12.jpg
869,长洲岛,,0.0,[香港·香港·离岛],66,413.0,长洲因岛形狭长，且两头大、中间细，所以被称为长洲。也有人觉得它像一个哑铃而称它为哑铃岛。它位于香港西南面。长洲岛在香港岛,地址：香港特别行政区离岛区西南面,http://img1.qunarzz.com/sight/p0/201304/10/ed546251a9aac145c8d65eac.jpg_280x200_37c57c3a.jpg
870,乌鲁木齐维斯特温泉,,0.0,[新疆·乌鲁木齐·水磨沟区],64,99.0,远离城市喧嚣，置身室外桃源,地址：新疆乌鲁木齐水磨沟区温泉东路287号,http://img1.qunarzz.com/sight/p0/1501/91/9108530bd281b5e1.water.jpg_280x200_59eb01b4.jpg
871,天山天池区间车,,0.0,[新疆·昌吉·天山天池],146,199.0,领略天池的美,地址：新疆维吾尔自治区昌吉回族自治州阜康市,http://img1.qunarzz.com/sight/p0/1409/18/059ebe6c5815cd450805bff2ff34b789.jpg_280x200_f387b750.jpg
872,柏孜克里克千佛洞,,0.7,[新疆·吐鲁番·吐鲁番市],56,36.0,历史悠久，规模宏大的文化艺术宝库,地址：新疆吐鲁番地区吐鲁番市东45公里火焰山下,http://img1.qunarzz.com/sight/p0/1710/14/14a0c41ca6e33847a3.img.jpg_280x200_cabd0e54.jpg
873,坎儿井博物馆,,0.0,[新疆·吐鲁番·坎儿井民俗园],89,319.0,一座独具特色的专题博物馆,地址：新疆吐鲁番市亚尔乡新城西门村888号的坎儿井民俗园内,http://img1.qunarzz.com/sight/p0/1512/d2/d261040f66a4a68a90.water.jpg_280x200_d958bd0c.jpg
874,夏塔景区,4A景区,0.0,[新疆·伊犁·昭苏县],18,38.0,一处富有传奇色彩的旅游胜地,地址：新疆伊犁哈萨克自治州昭苏县,http://img1.qunarzz.com/sight/p0/201310/17/5880e778ac07bee6c8d65eac.jpg_280x200_36ca357b.jpg
875,香港珍宝王国海鲜舫,,0.0,[香港·香港·香港岛],40,177.0,香港的著名景点，以传统中国皇宫特色装修,地址：香港仔黄竹坑深湾码头径,http://img1.qunarzz.com/sight/p0/201403/10/bc78437203232fda7475692c6ab85899.jpg_280x200_3b457462.jpg
876,乌鲁木齐沙漠绿洲水文化主题酒店,,0.0,[新疆·乌鲁木齐·新市区],4,99.0,按五星级标准建造和管理的水文化主题酒店,地址：新疆乌鲁木齐新市区中亚北路2号沙漠绿洲水文化主题酒店,http://img1.qunarzz.com/sight/p0/1807/db/db3f055da8c9e8e2a3.img.jpg_280x200_9510a2ca.jpg
877,港澳码头,,0.0,[香港·香港],12,60.0,香港目前主要的码头口岸,地址：香港上环干若道中168-200号,http://img1.qunarzz.com/sight/p0/1708/4c/4c31f8c3424c3533a3.water.jpg_280x200_3d9628d1.jpg
878,香港电话卡/WiFi,,0.0,[香港·香港],8,15.0,移动到全港任何角落，都能让你连通世界,地址：香港特别行政区,http://img1.qunarzz.com/sight/p0/1612/fb/fbf978742a1501d1a3.water.jpg_280x200_c9b3368a.jpg
879,大屿山,,0.74,[香港·香港·离岛],260,153.0,这里自然景观和历史古迹交相辉映,地址：香港特别行政区西南,http://img1.qunarzz.com/sight/p0/201405/27/c88f2efb62958a033d2b9cf4340c5604.jpg_280x200_45f56a57.jpg
880,植物园金科冰雪嘉年华,,0.0,[新疆·乌鲁木齐·乌鲁木齐植物园],0,0.0,多功能冰雪娱乐城,地址：新疆乌鲁木齐市北京中路916号（植物园内）,http://img1.qunarzz.com/sight/p0/1712/3d/3daafe841ee000c0a3.img.jpg_280x200_861733b8.jpg
881,天山野生动物园,3A景区,0.0,[新疆·乌鲁木齐·达坂城区],0,0.0,是拟建中的博格达南麓自然保护区的一部分,地址：新疆维吾尔自治区乌鲁木齐市达坂城区,http://img1.qunarzz.com/sight/p0/201405/30/2f2e1a788a75b3516825623367afa857.jpg_280x200_eda225af.jpg
882,乌鲁木齐市植物园,3A景区,0.0,[新疆·乌鲁木齐·新市区],0,0.0,园林外貌与科学内涵,地址：乌鲁木齐市北京北路30号,http://img1.qunarzz.com/sight/p0/1601/64/6420cb5b42e31f2090.img.jpg_280x200_8d6e2a68.jpg
883,大和休闲会所,,0.0,[新疆·乌鲁木齐·水磨沟区],0,0.0,大和休闲会所集众多种类综合娱乐会所,地址：新疆乌鲁木齐市水磨沟区新民东街8号（宏大广场车站旁）,http://img1.qunarzz.com/sight/p0/201403/07/634532cb999eacb843634f2132ccb3a1.jpg_280x200_72119f0d.jpg
884,渔人码头,,0.9400000000000001,[澳门·澳门·澳门半岛],33,124.0,距离外港客运码头很近，抵澳非常便利,地址：澳门外港新填海区海岸,http://img1.qunarzz.com/sight/p0/1806/6f/6f1b60196a7ad1e7a3.water.jpg_280x200_4ee7ecf5.jpg
885,澳门励宫酒店巴黎餐厅,,0.0,[澳门·澳门·渔人码头],8,124.0,餐厅装潢华丽，格调高雅,地址：澳门友谊大马路澳门渔人码头励宫酒店,http://img1.qunarzz.com/sight/p0/1804/11/1188c6967e2fbd2ca3.img.jpg_280x200_280bd895.jpg
886,澳门美高梅盛事餐厅,,0.0,[澳门·澳门·澳门半岛],87,25.0,饕餮美食任您品尝,地址：澳门 宋玉生廣場(皇朝)外港新填海區B區B2街區A地段澳門美高梅金殿天幕廣場內,http://img1.qunarzz.com/sight/p0/1602/20/20afe1c4d3ac856f90.img.jpg_280x200_9cb0753d.jpg
887,澳门银河广场群芳餐厅,,0.0,[澳门·澳门·澳门银河度假村],46,129.0,食冠东西，味遍八方,地址：澳门路凼城望德圣母湾大马路澳门银河购物大道东地下G19号铺,http://img1.qunarzz.com/sight/p0/201305/13/c9b1e7c4aaca3b16c8d65eac.jpg_280x200_c9022332.jpg
888,敬辉农场,,0.0,[香港·香港],0,0.0,开发不久的湿地， 基围主要饲养基围虾,地址：香港新界元朗区南生围路,http://img1.qunarzz.com/sight/p0/1609/d5/d5422aa9458b4601a3.water.jpg_280x200_21129455.jpg
889,香港点一龙餐厅券,,0.0,[香港·香港·尖沙咀],0,0.0,以其独具风味的招牌点心而闻名,地址：香港九龙尖沙咀海港城港威商场地下G103号铺,http://img1.qunarzz.com/sight/p0/1409/16/93ee973c34aa8790212b89ade1eb1592.jpg_280x200_bf1a4b6e.jpg
890,鼎点 Ding Dim 1968,,0.0,[香港·香港],42,80.0,一家老牌经典港式点心餐厅,地址：中环云咸街59号,http://img1.qunarzz.com/sight/p0/1901/ec/ec76c943bce01f47a3.img.jpg_280x200_48f83694.jpg
891,花城公园,,0.0,[澳门·澳门·澳门半岛],0,0.0,花城公园（葡文：Jardim,地址：澳门氹仔埃武拉街和奥林匹克大马路之间,http://img1.qunarzz.com/sight/p0/201301/18/7865644a545a075193835fbb.jpg_280x200_12cb650b.jpg
892,轻松小熊的甜蜜时光特展,,0.0,[澳门·澳门·凼仔岛],0,0.0,抛开繁忙的生活，走进轻松小熊的温馨时光,地址：澳门路凼城「澳门百老汇」2楼轻松小熊的甜蜜時光特展售票处,http://img1.qunarzz.com/sight/p0/1706/fc/fc543bb0f817bdda3.img.png_280x200_c94c530a.png
893,澳门万龙酒店-万龙美食阁,,0.0,[澳门·澳门],68,138.0,独特高尚品味旅客的必选之地,地址：澳门新口岸厦门街59号（澳门理工学院对面），澳门万龙酒店一楼美食阁,http://img1.qunarzz.com/sight/p0/1904/78/780bfcbf7b2bb696a3.water.jpg_280x200_9d7d9283.jpg
894,莲峰庙,,0.72,[澳门·澳门·澳门半岛],0,0.0,占地辽阔，古树婆娑，庙貌庄严肃穆,地址：澳门提督马路,http://img1.qunarzz.com/sight/p61/201211/04/b680f68a95e8d6da93835fbb.jpg_280x200_6c99dd0c.jpg
895,吐鲁番博物馆,,0.7,[新疆·吐鲁番·吐鲁番市],67,336.0,突出了西域地方民族特色和历史沧桑感,地址：新疆维吾尔自治区吐鲁番市最繁华的高昌路西侧,http://img1.qunarzz.com/sight/p0/1703/88/88839f4ebb9d985a3.water.jpg_280x200_1062baaf.jpg
896,榕树湾,,0.0,[香港·香港·南丫岛],58,362.0,南丫岛的主要村落之一,地址：香港特别行政区离岛区南丫岛北面,http://img1.qunarzz.com/sight/p0/1708/9a/9a2830197d6f6bdda3.water.jpg_280x200_84cc1ef6.jpg
897,西湾大桥,,0.0,[澳门·澳门·凼仔岛],0,0.0,比起旧有两座大桥更具实用价值,地址：澳门半岛及氹仔之间,http://img1.qunarzz.com/sight/p0/201304/01/3d029725a410541bc8d65eac.jpg_280x200_6bf5f892.jpg
898,圣若瑟修院圣堂,,0.72,[澳门·澳门·澳门半岛],80,558.0,内部结构仿造罗马圣伯多禄大殿的风格,地址：澳门三巴仔街,http://img1.qunarzz.com/sight/p0/201403/07/7baed3de186e4e312bd312351dbabb16.jpg_280x200_3c2fc27b.jpg
899,天坛大佛,,0.72,[香港·香港·离岛],36,254.0,天坛大佛是一座位于香港大屿山宝莲寺前木鱼峰上的佛像，坐落于海拔520米的昂坪。佛像坐在二百六十八级的石阶上，由202块铜,地址：香港特别行政区离岛大屿山昂坪村宝莲寺旁,http://img1.qunarzz.com/sight/p0/1501/3c/3c0c91a31be476d7.water.jpg_280x200_b9235fe5.jpg
900,刀郎部落,3A景区,0.0,[新疆·阿克苏地区·阿瓦提县],142,42.0,全面展现多浪人的生活民俗,地址：新疆维吾尔自治区阿克苏地区阿瓦提县玉满闸口胡杨林区,http://img1.qunarzz.com/sight/p0/1803/f4/f42ab4066eb9c3d4a3.img.jpg_280x200_cf9c46a3.jpg
901,塔克拉玛干沙漠,,0.8400000000000001,[新疆·巴音郭楞·库尔勒市],6,136.0,全世界第二大流动沙漠,地址：新疆维吾尔自治区阿克苏地区阿克苏市,http://img1.qunarzz.com/sight/p61/201211/01/56463022850af18e93835fbb.jpg_280x200_6499c6d7.jpg
902,乌鲁木齐燕窝水世界,,0.0,[新疆·乌鲁木齐·天山区],4,138.0,大型水上娱乐新玩法,地址：新疆维吾尔自治区乌鲁木齐市燕儿窝路788号,http://img1.qunarzz.com/sight/p0/1610/ac/ac354ae111846c69a3.img.jpg_280x200_88d56043.jpg
903,白哈巴国家森林公园,,0.7,[新疆·阿勒泰·哈巴河县],71,375.0,是我国惟一的南泰加林“飞地”,地址：新疆阿尔泰山南脉,http://img1.qunarzz.com/sight/p0/201407/01/af1943c495359def4ff06c5e5d2ccd12.jpg_280x200_cb188612.jpg
904,杜氏旅游景区,4A景区,0.7,[新疆·昌吉·昌吉市],76,110.0,典型的田园风光旅游渡假村,地址：新疆维吾尔自治区昌吉回族自治州昌吉市六工镇,http://img1.qunarzz.com/sight/p0/1707/ce/ce926a338e218f56a3.img.jpg_280x200_d0ea27f7.jpg
905,沙田马场,,0.72,[香港·香港·九龙],41,39.0,跑道设备先进，全港第二大马场,地址：香港特别行政区九龙火炭火车站,http://img1.qunarzz.com/sight/p0/201403/07/be3bdc20de455a2e6021f8831f3ed472.jpg_280x200_8e662d54.jpg
906,天山托木尔森林公园,,0.0,[新疆·阿克苏地区·温宿县],57,28.0,你身处何方，都会被万千各色野花包围着,地址：新疆维吾尔自治区阿克苏地区温宿县103省道东50米,http://img1.qunarzz.com/sight/p0/1805/dc/dc716dd61b108405a3.img.jpg_280x200_f794cd91.jpg
907,昂坪膳坊,,0.0,[香港·香港·大屿山],94,81.0,明炉烧味拼盘、太极羹、龙须虾，你不能错过,地址：香港离岛大屿山昂坪360昂坪市集第3—4号铺（出缆车后左行）,http://img1.qunarzz.com/sight/p0/201301/30/b21dba48cca478b4c8d65eac.jpg_280x200_fb958251.jpg
908,北角,,0.72,[香港·香港·香港岛],10,152.0,香港东区中部，有“小福建”的称号,地址：香港维园路,http://img1.qunarzz.com/sight/p0/1708/a6/a62a15bbc778aeb5a3.water.jpg_280x200_1fbc689d.jpg
909,尖沙咀,,0.9,[香港·香港·九龙],136,154.0,这里可饱览维多利亚港的全景,地址：香港特别行政区九龙南端,http://img1.qunarzz.com/sight/p0/1804/4d/4de643104a36536ca3.water.jpg_280x200_7c70c001.jpg
910,琼库什台,,0.0,[新疆·伊犁·特克斯县],0,0.0,天山下的茫茫草原，零星点缀牧民生活,地址：新疆伊犁市特克斯县南部,http://img1.qunarzz.com/sight/p0/201403/11/136d6ed91ee0ccdcddb1598b8af45e1b.jpg_280x200_f9998856.jpg
911,西域酒文化博物馆,3A景区,0.0,[新疆·伊犁·新源县],0,0.0,真切地看到公司内原始的酿酒工艺,地址：新疆维吾尔自治区伊犁哈萨克自治州新源县肖尔布拉克镇,http://img1.qunarzz.com/sight/p0/201405/05/698b6e1f4a897395a8f0a5830f50500a.jpg_280x200_c83591cb.jpg
912,伊宁市城市海景,3A景区,0.7,[新疆·伊犁·伊宁市],0,0.0,理想的水上休闲活动场所,地址：新疆维吾尔自治区伊犁哈萨克自治州伊宁市环城西路城,http://img1.qunarzz.com/sight/p0/1709/67/67f5094ba891f5eaa3.water.jpg_280x200_ff283fdc.jpg
913,巴楚县红海湾景区,3A景区,0.0,[新疆·喀什·巴楚县],0,0.0,叶尔羌河灌区的一处风景秀丽的水上景点,地址：新疆维吾尔自治区喀什地区巴楚县,http://img1.qunarzz.com/sight/p0/1606/7a/7a43731eb100583090.img.jpg_280x200_a2d92dd6.jpg
914,澳门威尼斯人皇雀印度餐厅,,0.0,[澳门·澳门],72,218.0,亚洲其中一间获米其林星级评价之印度餐厅。,"地址：澳门The Venetian Macao Estrada da Baia de Nossa Senhora da Esperanca Casino Level1, Shop 1037",http://img1.qunarzz.com/sight/p0/1812/4d/4d447dd95fabe4c0a3.water.jpg_280x200_d8504c1c.jpg
915,澳门Planet J冒险王国,,0.0,[澳门·澳门],2,169.0,让玩家能参与冒险游戏的创作,地址：澳门金沙城中心3楼（邻近美食广场）。,http://img1.qunarzz.com/sight/p0/1610/23/235cd9aa750eb531a3.water.jpg_280x200_83dd087e.jpg
